,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-1.3547632111845205,0.15415442491985232,-5.545624194019001,3.7852376791045836,-4.745117892305002,0.7089730191425005,-3.674089394555188,-0.16996039051290612,-2.9149642197212646,6.218168408647756,-1.0900505756505563,2.6613667065925637,-1.3713559386121972,0.2331687944355565,-5.453539080256661,3.835559284608067,-4.714472095036058,0.6717651498605903,-3.7333314208014627,-0.14872225780307247,-2.963129202190345,6.144840863963196,-1.0337579505794459,2.7390749552120965,-1.8592387837816773
1,0.028128594800036932,0.7051734864414811,0.11543237499613257,-0.05832752733536295,-0.16985791020711938,1.24824707692681,-0.35435194208329734,0.3095088548672509,0.38877473808647345,0.5770306780401171,-0.5179458988136582,0.27525986779130607,0.4484758670234612,0.3533220631995846,-1.5924561435596445,1.0897907548104655,-1.6128481158402224,-0.70919319119443,-1.3064096594110737,0.43011436098345257,0.012332855270869914,0.8537419794689924,0.02456526099115308,-0.0634671880162685,-1.397043805787149
2,0.028689202913327327,0.6731262976716152,0.11573819316617362,-0.05935963641239561,-0.15951071879413437,1.1893052625182212,-0.33597384121392193,0.2962129045768611,0.3707179572565966,0.5472169596591527,-0.49433622310675507,0.2610525781666171,-1.2097207700821144,0.3588016451321323,-1.9806689153452908,1.3511738626496452,-1.2838702387975616,-1.1343442890502473,-1.2546823722545213,0.552987892214631,0.0934606936554303,0.3252571370395998,0.4447769361561775,-0.26278484613872877,0.7255300822906179
3,0.025885073566333072,0.6179622445253017,0.0998142417290051,-0.05494739113366842,-0.14686396966728316,1.0944035099836877,-0.3094697730549594,0.27133113325990443,0.34129176917200876,0.503759776049236,-0.4537754402893609,0.23809289657622168,-3.3543661344172193,-0.5663336586721073,-2.0084635290119195,0.37484707918100924,-2.441990912137669,0.4373353686174397,-1.8310945079970082,0.754974593334353,-0.701606802047877,-1.7255303594421036,-0.7352365421370131,-0.6150130762163002,-0.44889828873570536
4,0.024532623562359523,0.5546238856528589,0.0948674481612457,-0.04827141284137326,-0.12962428119478442,0.9788943058479749,-0.2744099267591815,0.24420344919082027,0.30808711644792464,0.44883475467312905,-0.4056444588912429,0.2130728263345505,-2.640597055982596,1.2802277731229879,0.1359768632170244,1.9647093380551723,-0.8932789709229212,2.7857037384363537,-0.34348813314247195,0.8485389259509901,0.7623800712601962,-0.37524963794969324,-0.1243968055068514,1.238102374552021,-0.32941085389063574
5,0.02380401144012656,0.4849726860353485,0.08360512413728793,-0.04357248642760192,-0.11061271404635842,0.8542714058739871,-0.23712422744770056,0.21478776546173606,0.27091047602308116,0.3885907806924962,-0.3536330449806826,0.18399230948037548,-2.3065924079148346,0.3864752874656574,0.1287866195679328,1.3006135744481213,-0.5609976601924132,1.345485633555299,-0.6665473442359939,0.6297744919874333,-0.5628340110426109,0.18713765456479337,-0.6594398938780763,-0.4117900747547907,0.22796475639285063
6,0.019758737957544903,0.4154159777052655,0.07195236250939896,-0.038078104327558426,-0.09574023055556341,0.7304280779604118,-0.2030898200273502,0.18396497310091053,0.230360075591018,0.33215278601926457,-0.3026133287409366,0.15902186501932647,-0.8499884546905889,0.45143821113504146,2.846518074833398,1.3273570260244156,-0.9787467160639096,0.9055354671205293,-1.314764449603203,0.4331431045351337,-0.11090933120837576,0.3808311557498456,-0.5179078707341205,-0.27676843779092763,-0.06558156493395018
7,0.018374825929732497,0.35212462078766293,0.06324093252694585,-0.034986884852637345,-0.07826696529514487,0.6177982736394183,-0.1709516924969704,0.15530401776784508,0.1975449234019413,0.27890887074174486,-0.25557000046149136,0.13117640743796155,0.061270346366114836,-1.003944835754396,1.767918106375106,0.7976295020068136,-2.0281969905047674,-0.0910754961707596,-2.1739383008573157,-1.3112231543658766,-0.3520440899399091,0.2862153107338514,-1.0415589851824798,-0.9030168067458604,1.2511881105199336
8,0.008060698787233145,0.28537132979204216,0.043139114696422176,-0.021794038547692907,-0.0747207481937161,0.5103222486174779,-0.14906437163826536,0.12404656290586491,0.15462516992049036,0.24101439700672245,-0.2128418798042494,0.11476749231600714,2.11726551823007,0.12016519610048704,0.6041945079869606,1.8049806199294522,-0.46142349286776607,1.7015384816092194,-0.37610919675745436,0.14458977304161635,0.37098423937047187,0.3587429791730017,0.07782721236496926,0.2056736784020501,0.39601886948264564
9,0.004119046083771338,0.23496551941491362,0.036076561838223054,-0.014402662261361332,-0.06263486264299922,0.42313582919761017,-0.126253121312901,0.10134702452297972,0.12442802999020319,0.20189753928249843,-0.1770350177027129,0.09790837199732438,1.8481347757054465,0.311873852719458,1.6106198351902776,1.6218973969517236,-1.0780143188505065,1.356945747683966,-0.23599176324860593,1.1984237862179015,0.1470651586654128,-0.5708189510395698,-0.6302801372066007,0.6113621149237289,-0.3003110883814486
