,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-0.94024828999689,0.43478751777820435,-3.573615848349813,-5.4503379765482,-2.5295996379868644,-4.6160606216737845,-1.4805664629975253,-3.109538191698947,-0.7528767478456931,-3.479969692334933,-5.649502481319769,-4.452912385699765,-0.9086760349554694,0.37167319696474976,-3.623659424916731,-5.542145061374015,-2.450788858248842,-4.567895639204693,-1.4696093498103338,-3.120615235476137,-0.6834736326667468,-3.5051322545504036,-5.735338546577935,-4.51733282740949,2.463666337366334
1,0.03474763032579009,0.0692119023340183,0.0775611178216371,1.0364136897521998,0.06714653365523926,0.6880331799318604,0.3360709703733127,0.16745453281254097,0.19732400296141772,1.1794054909169347,0.5978463667798763,0.8721875555321312,-0.2843801250594211,-0.35682478885760816,-1.4919297655801813,0.2362416231561042,-1.9476794285926076,-0.3011065167232232,-1.0113048361278203,-1.9777752815043925,-0.2972117191467305,1.3964176186404416,-1.0514040775588285,0.20240844635418398,-2.682177809994897
2,0.09887863317139,0.19121711561933807,0.0427173375354899,0.7913820525874229,0.11298877023625042,0.5106182083803086,0.33602268440124394,0.18075059179118025,0.15921531530044264,0.7873946946609323,0.4312196514777815,0.6376965295969157,-2.280787941305576,-0.6332166304596818,-2.1483022142058275,-0.995900576364761,-1.8238920419776719,-1.2866092694279416,-1.958756493607126,-2.3106374564446384,-0.5897174641576868,-0.7350357902595306,-1.6148797482286739,-1.328089760782916,-0.28939214904326604
3,0.12878379597052714,0.11156571522542436,0.06234422889821811,0.5008629271949019,0.002653231033275638,0.27499611424631887,0.1339143965713987,0.079014259399532,0.13109948010506134,0.5667815322659351,0.28350554393372907,0.501306825908598,-3.6455021907116603,-0.8357748004476129,-1.3912985655698904,-1.4148425034813954,-2.1559339051338284,-0.6326541660609166,0.2321837551779069,-2.0783189383961513,0.34845022627345656,-2.3132683681088793,-2.0897293011788918,-1.122863885159319,1.9277009748320495
4,0.15701616040313393,0.10696846358598577,0.03298418723046037,0.30140688336410637,0.02884982235525868,0.2156425936593731,0.07404101215566339,0.048490058354191845,0.11119948682716863,0.418586088609203,0.1832379167425513,0.3226722156148969,-4.174644095742195,-0.409469113956451,-0.550413468393451,-0.41302047326581715,-1.8831115855995648,-1.512652851756883,1.173739490073558,-1.7273043254771068,-0.8186822725841836,-1.6286697035625366,-2.249680475761295,-0.019230576338173933,-0.8935937852959341
5,-0.017587549345903675,-0.007600036705071034,0.0450718141076516,0.25515048040828114,-0.07403188461712595,0.0856824012555748,-0.021485111649649724,-0.05705795710899508,0.04961073594498089,0.21227503328137232,0.16123825821932058,0.24370828239105835,-2.516573544424709,-0.04013468046825963,0.7665770945821109,0.0816682733409948,-0.18774815063938632,-0.28271010835757693,0.9039682260288799,-0.6951780801745713,0.24644161958154598,0.011344981438298873,-1.5029189603708062,-0.5193949473107011,-1.1204202189205716
6,-0.03874934055110124,-0.0970569783787596,0.031262738339083995,0.13784650595763637,-0.03779341707717876,0.09237434782310405,-0.05031664070033859,-0.043023971498695524,-0.02518120067913876,0.17902123473525933,0.04072524292863733,0.12900356118913603,-1.5731159231197438,-0.4865916191860613,2.9877680182230364,-0.7096905439474313,-1.079938803476793,-0.9665506581955583,-0.12186962229813503,-1.861905268949286,-0.48916002553630733,-0.6534476347864029,-2.0358125597517756,-1.1649642258995527,0.032207106893480386
7,-0.022615754722520975,0.0503907295199042,0.044513554345077644,0.08292315838841269,0.005073753803213066,0.06801540293667063,0.030051774017429977,0.004424500335775683,-0.04111365131191558,0.0592399304188973,0.06364375130547639,0.05475650112878894,-0.429411455951751,-1.7069152361092215,2.143399426219716,-1.0459497819571197,-1.8933104549629292,-0.7556260762120814,-0.8911754658537774,-2.491124740788109,-2.003238069381254,-0.5572774671699108,-2.349752288870775,-1.5915957012052218,1.2038571548917787
8,0.022166244982656735,0.06550485203831613,0.07640649249466414,0.08896553877394897,0.038198695302179786,0.006648549957894545,0.058591993899290706,0.06716714963947279,0.004618513950705561,0.05927617402849705,0.01890250200363308,0.029163234280634498,0.8657511311018666,-1.2977078785411074,0.22919530217193795,-0.8694234309190847,-1.0920437542186647,-1.5537963210606733,0.20798416528585761,-1.4808112098351955,-1.2947932588896123,-1.2798990233262089,-2.0620095707713233,-1.282372946641658,-0.270507977205682
9,0.017615073406059167,0.06260545488225944,0.0757517871848652,0.06537735516702448,0.037959419626948154,-0.009603819839318462,0.05226672264639465,0.061419243068517204,-0.0005541216702898977,0.03216180319634532,0.002402989894770613,0.008280674641848229,0.772199957978323,-0.8700364024224676,1.4238279469839483,-0.965485440022178,-1.5399956715466487,-1.4259069333196237,0.12799478029004518,-1.200178534336871,-0.04739502060999712,-2.07653574276344,-2.685509087377568,-0.7500166832936088,0.7654258600254877
