,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
29,126.81817617858414,-79.78251375449203,0.12824431823301868,-0.0948170222341462,348.0,-4639.0,270.0,1471.0,246.0,977.0,297.0,459.0,338.0,924.0,1062.0,1247.0
30,126.81842300110763,-79.7831519585789,0.06854890209505249,-0.07140602386963205,348.0,-4639.0,270.0,1471.0,246.0,977.0,297.0,459.0,338.0,924.0,1062.0,1247.0
31,126.80233276340351,-79.90737540938514,0.08135701343991958,-0.09327003094616237,348.0,-4639.0,270.0,1472.0,246.0,977.0,297.0,460.0,338.0,924.0,1063.0,1247.0
32,126.82932506614509,-79.94793913306971,0.07997859883790019,-0.09932891854456294,349.0,-4639.0,270.0,1472.0,246.0,978.0,297.0,460.0,338.0,924.0,1063.0,1248.0
33,126.80048239056381,-79.95119693898427,0.028665722767610965,-0.05123452265669734,349.0,-4639.0,270.0,1472.0,246.0,978.0,297.0,460.0,338.0,924.0,1063.0,1247.0
34,126.66412114313584,-79.92859138846589,-0.08308448679356535,0.021483478152140578,348.0,-4639.0,270.0,1471.0,246.0,977.0,296.0,460.0,337.0,923.0,1062.0,1246.0
35,126.68467828146349,-79.98452455988155,-0.03682054830220101,-0.01856529681944037,348.0,-4639.0,270.0,1471.0,246.0,977.0,296.0,460.0,338.0,923.0,1063.0,1247.0
36,126.74713213484893,-80.03605463533712,0.04712594763713346,-0.05939849852116484,349.0,-4639.0,271.0,1472.0,246.0,978.0,296.0,460.0,338.0,924.0,1063.0,1247.0
37,126.74725009406737,-80.03473963140506,0.03184894485722366,-0.04383175546818548,349.0,-4639.0,271.0,1472.0,246.0,978.0,296.0,460.0,338.0,924.0,1063.0,1247.0
38,126.74649996635009,-80.03516611974707,0.027018025000034716,-0.03463275571744137,349.0,-4639.0,271.0,1472.0,246.0,978.0,296.0,460.0,338.0,924.0,1063.0,1247.0
39,126.66459240468681,-79.92884504998341,-0.08788210987531725,0.049367572312079194,348.0,-4639.0,270.0,1471.0,246.0,977.0,296.0,460.0,337.0,923.0,1062.0,1246.0
40,126.73342977310469,-79.9551712406968,-0.002517698215149855,0.0019267662026602739,348.0,-4639.0,270.0,1471.0,246.0,977.0,296.0,460.0,338.0,924.0,1063.0,1247.0
41,126.74473343101322,-79.99775194958342,0.01202113094724816,-0.009750828218998073,349.0,-4639.0,270.0,1472.0,246.0,977.0,296.0,460.0,338.0,924.0,1063.0,1247.0
42,126.67717873370128,-80.00759504128555,-0.022076363558492476,0.0038001773638956307,349.0,-4639.0,270.0,1471.0,246.0,977.0,296.0,460.0,338.0,923.0,1063.0,1247.0
43,126.57058269156656,-79.94286059934545,-0.1119521761226912,0.06903541138734803,348.0,-4640.0,270.0,1470.0,246.0,976.0,296.0,460.0,337.0,922.0,1062.0,1246.0
44,126.57047288662409,-79.94348639138384,-0.0614831351978065,0.03570021494881267,348.0,-4640.0,270.0,1470.0,246.0,976.0,296.0,460.0,337.0,922.0,1062.0,1246.0
45,126.4960054395011,-79.90623857480642,-0.09450395298139752,0.05123170794567965,348.0,-4640.0,270.0,1469.0,246.0,976.0,296.0,459.0,337.0,921.0,1062.0,1245.0
46,126.49292162938852,-79.97464710277151,-0.032505875894114786,0.013174778235121323,348.0,-4640.0,270.0,1470.0,246.0,976.0,296.0,460.0,337.0,921.0,1062.0,1245.0
47,126.5220870329754,-80.00923781692073,0.005404627754305565,-0.016446023811934413,348.0,-4640.0,270.0,1470.0,246.0,976.0,295.0,460.0,337.0,922.0,1062.0,1246.0
48,126.49391520009772,-80.01319949099137,-0.011258177466094369,-0.0030992824454370155,348.0,-4640.0,270.0,1470.0,246.0,976.0,295.0,460.0,337.0,922.0,1062.0,1245.0
49,126.43845025538354,-79.96651857454893,-0.0804580772554797,0.03919377505057452,348.0,-4640.0,270.0,1469.0,246.0,976.0,295.0,460.0,337.0,921.0,1061.0,1245.0
50,126.46088470803049,-79.91619089708874,-0.06553673397785102,0.04060081288895883,348.0,-4640.0,270.0,1469.0,246.0,976.0,295.0,459.0,337.0,921.0,1061.0,1245.0
51,126.50978429151054,-79.84850650381757,-0.034294272982965585,0.035965318347711744,348.0,-4640.0,270.0,1469.0,246.0,976.0,296.0,459.0,337.0,921.0,1061.0,1245.0
52,126.61196223900403,-79.8669976755949,0.05993514999597031,-0.007642463943587391,348.0,-4639.0,270.0,1470.0,246.0,976.0,296.0,459.0,337.0,922.0,1062.0,1246.0
53,126.6110322719468,-79.86880556340134,0.029135696695831423,-0.007894548496588667,348.0,-4639.0,270.0,1470.0,246.0,976.0,296.0,459.0,337.0,922.0,1062.0,1246.0
54,126.5968752279861,-79.93968008907616,0.04680577302368859,-0.03243676502903251,348.0,-4639.0,270.0,1470.0,246.0,977.0,296.0,460.0,337.0,922.0,1062.0,1246.0
55,126.50948405744998,-79.84958787648495,-0.05217766518313459,0.03220909815537961,348.0,-4640.0,270.0,1469.0,246.0,976.0,296.0,459.0,337.0,921.0,1061.0,1245.0
56,126.5088001832898,-79.8500184648206,-0.022643317954273365,0.002502279418999019,348.0,-4640.0,270.0,1469.0,246.0,976.0,296.0,459.0,337.0,921.0,1061.0,1245.0
57,126.51602675414169,-79.92397362194514,0.021805174186920004,-0.030357282501414735,348.0,-4640.0,270.0,1470.0,246.0,976.0,296.0,459.0,337.0,921.0,1062.0,1245.0
58,126.578189275444,-79.96151819050309,0.06743676690807261,-0.05790666737266623,348.0,-4640.0,270.0,1470.0,246.0,977.0,296.0,460.0,337.0,922.0,1062.0,1246.0
59,126.52263708154851,-80.00970744917481,0.02003050122536172,-0.04742905686980293,348.0,-4640.0,270.0,1470.0,246.0,976.0,295.0,460.0,337.0,922.0,1062.0,1246.0
60,126.52157231886336,-80.01027435452188,-0.004057272266820192,-0.0446715564080447,348.0,-4640.0,270.0,1470.0,246.0,976.0,295.0,460.0,337.0,922.0,1062.0,1246.0
61,126.44545552070224,-80.04198705278525,-0.026927663042563204,-0.01293137670370579,348.0,-4640.0,270.0,1470.0,246.0,976.0,295.0,460.0,337.0,921.0,1062.0,1245.0
62,126.53048346944355,-80.02843666380686,0.05473620358768254,-0.02812023126413933,348.0,-4640.0,270.0,1470.0,246.0,977.0,295.0,460.0,337.0,922.0,1062.0,1246.0
63,126.62933246897134,-80.0355498960719,0.10030068627916666,-0.052032577669930344,349.0,-4640.0,270.0,1471.0,246.0,977.0,296.0,460.0,338.0,923.0,1063.0,1246.0
64,126.67212359769877,-80.06814184131608,0.10827214160293915,-0.06000501473670035,349.0,-4640.0,271.0,1472.0,246.0,977.0,296.0,460.0,338.0,923.0,1063.0,1247.0
65,126.59749364275154,-79.97975154540617,-0.012582867392380986,0.023642637429814276,348.0,-4640.0,270.0,1471.0,246.0,977.0,296.0,460.0,337.0,922.0,1062.0,1246.0
66,126.67638206810327,-80.00744873494311,0.0642567559914335,-0.026648338722160853,349.0,-4639.0,270.0,1471.0,246.0,977.0,296.0,460.0,338.0,923.0,1063.0,1247.0
67,126.94672563677506,-80.1248854578362,0.2397872978975774,-0.13546608284397554,349.0,-4639.0,271.0,1474.0,246.0,979.0,297.0,461.0,338.0,926.0,1065.0,1249.0
68,127.0917711415976,-80.21894812314716,0.26302658628653375,-0.1570485853442252,349.0,-4639.0,271.0,1476.0,247.0,980.0,297.0,461.0,339.0,928.0,1066.0,1250.0
69,127.0221504110853,-80.2284184721344,0.11252151073850178,-0.07676278702582678,349.0,-4639.0,271.0,1475.0,247.0,980.0,297.0,461.0,339.0,927.0,1066.0,1250.0
70,127.08904264250216,-80.28948209576875,0.12575520590036068,-0.10769948813302206,350.0,-4639.0,271.0,1476.0,247.0,980.0,297.0,462.0,339.0,928.0,1066.0,1251.0
71,127.10253601742602,-80.38342163927236,0.11862132593393314,-0.11450295855658503,350.0,-4639.0,271.0,1477.0,247.0,981.0,297.0,462.0,339.0,928.0,1067.0,1251.0
72,126.9756928349113,-80.29527241543073,-0.02618151550018076,-0.0006919403167433696,349.0,-4639.0,271.0,1475.0,247.0,980.0,296.0,461.0,339.0,927.0,1066.0,1250.0
73,126.97412568791964,-80.21621793036323,-0.05211550940644483,0.03787262176529074,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,927.0,1065.0,1250.0
74,127.11227854576074,-80.2406694017734,0.0690307072255025,-0.03658959671964443,350.0,-4639.0,271.0,1476.0,247.0,980.0,297.0,461.0,339.0,928.0,1066.0,1251.0
75,127.11941341533422,-80.21551553197624,0.014429540403468846,-0.012872513071573097,349.0,-4639.0,271.0,1476.0,247.0,980.0,297.0,461.0,339.0,928.0,1066.0,1251.0
76,127.20273656525744,-80.30212111284442,0.08035048743710398,-0.05694577573135675,350.0,-4639.0,271.0,1477.0,247.0,981.0,297.0,461.0,339.0,929.0,1067.0,1252.0
77,127.18113941885554,-80.35246796187943,0.056891248720410924,-0.03519072911661144,350.0,-4639.0,271.0,1477.0,247.0,981.0,297.0,462.0,339.0,929.0,1067.0,1252.0
78,127.17968926587649,-80.35267355854464,0.011485875847827648,-0.016601492607770222,350.0,-4639.0,271.0,1477.0,247.0,981.0,297.0,462.0,339.0,929.0,1067.0,1252.0
79,127.23629071914378,-80.43670244412611,0.07515932250911878,-0.05937184417416824,350.0,-4639.0,272.0,1478.0,247.0,982.0,297.0,462.0,339.0,930.0,1068.0,1252.0
80,127.26410504173288,-80.43197763861664,0.055625583730925396,-0.04324100081492697,350.0,-4639.0,272.0,1478.0,247.0,982.0,297.0,462.0,339.0,930.0,1068.0,1253.0
81,127.26521469124003,-80.43222807282186,0.04608707907541548,-0.028580663323638456,350.0,-4639.0,272.0,1478.0,247.0,982.0,297.0,462.0,339.0,930.0,1068.0,1253.0
82,127.33042921922663,-80.52906070014741,0.11236390852884005,-0.07370660528613437,350.0,-4639.0,272.0,1479.0,247.0,982.0,297.0,463.0,340.0,931.0,1069.0,1254.0
83,127.28473659734456,-80.45219184874333,0.019135435257858338,-0.023214851167336473,350.0,-4639.0,272.0,1479.0,247.0,982.0,297.0,462.0,339.0,930.0,1068.0,1253.0
84,127.26485903929569,-80.43318804393675,-0.018725425308969874,0.00268763330774964,350.0,-4639.0,272.0,1478.0,247.0,982.0,297.0,462.0,339.0,930.0,1068.0,1253.0
85,127.17980973313125,-80.44418102297722,-0.06216012474829812,0.027510565695947044,350.0,-4639.0,272.0,1478.0,247.0,981.0,297.0,462.0,339.0,929.0,1068.0,1252.0
86,127.03528914350679,-80.43238288333268,-0.14697334644131355,0.07142264383314963,350.0,-4639.0,271.0,1476.0,247.0,981.0,296.0,462.0,339.0,928.0,1067.0,1251.0
87,126.9636535184326,-80.38832953633822,-0.15417363288089056,0.08041040341212677,350.0,-4639.0,271.0,1476.0,247.0,980.0,296.0,462.0,339.0,927.0,1066.0,1250.0
88,126.82914985251068,-80.25795530496252,-0.22855227706809267,0.12494949946147632,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
89,126.72035109570943,-80.22041774729058,-0.20690494438291562,0.1168065914130319,349.0,-4640.0,271.0,1473.0,247.0,978.0,296.0,461.0,338.0,924.0,1064.0,1248.0
90,126.81216694647212,-80.2834118185562,-0.05800467513501073,0.0172645884888655,349.0,-4640.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
91,126.82904422185939,-80.25772663875856,-0.033853860229541316,0.014621996091318368,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
92,126.87847780836762,-80.23070527323151,0.020210353849027328,-0.011632904420878387,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1065.0,1249.0
93,126.89791198492436,-80.24862712222031,0.04560664558141753,-0.029148224634334256,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1065.0,1249.0
94,126.87874316795961,-80.2306150360279,-0.0002249592548613441,-0.010753133863666092,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1065.0,1249.0
95,126.78209259506502,-80.2438522613836,-0.055966751207976,0.02959125189491992,349.0,-4639.0,271.0,1473.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1248.0
96,126.87842485517982,-80.23073505684691,0.0412527428043921,-0.02262471871399441,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1065.0,1249.0
97,126.87903802108073,-80.23016772387724,0.018793305986363158,-0.017211933123401236,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1065.0,1249.0
98,126.78174615282617,-80.24335103069528,-0.04804384439295768,0.02272209712340967,349.0,-4639.0,271.0,1473.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1248.0
99,126.92104128542196,-80.32055158548138,0.08641889692304065,-0.06428945899379543,349.0,-4639.0,271.0,1475.0,247.0,980.0,296.0,461.0,338.0,926.0,1066.0,1250.0
100,126.89020203738886,-80.39584503752958,0.04655742219321607,-0.053052009545722756,350.0,-4639.0,271.0,1475.0,247.0,980.0,296.0,462.0,338.0,926.0,1066.0,1250.0
101,126.8644081765057,-80.2860572317746,-0.028932033020366066,0.0066280015815014595,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
102,126.91281113378326,-80.30080369994815,0.029637717206578915,-0.007106632840405795,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1250.0
103,126.83018555866477,-80.25969220060874,-0.04826335543831117,0.032480404523741936,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
104,126.94384572524392,-80.36888793266509,0.09334684224401466,-0.05668172337488383,350.0,-4639.0,271.0,1475.0,247.0,980.0,296.0,462.0,339.0,927.0,1066.0,1250.0
105,126.96268609208542,-80.38864728009824,0.06089490424607745,-0.05669370216292201,350.0,-4639.0,271.0,1476.0,247.0,980.0,296.0,462.0,339.0,927.0,1066.0,1250.0
106,126.88418789737801,-80.30588214204579,-0.0418335989417616,0.011966335604875797,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
107,126.88485011292936,-80.30480212941708,-0.010610096778609999,0.016802843074542953,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
108,126.87884546860343,-80.2298269467488,-0.029129196332241477,0.012859179305295385,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1065.0,1249.0
109,126.88339578666822,-80.30535932663534,0.018641878930555165,-0.026688927429211015,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
110,126.88502737640121,-80.30435238971207,0.02177451327490601,-0.01615496005505679,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
111,126.8837869583673,-80.3059040900205,0.014554485682938679,-0.020816293785469814,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
112,126.96253023738973,-80.38661723631816,0.10738464375173207,-0.05895255922826523,350.0,-4639.0,271.0,1476.0,247.0,980.0,296.0,462.0,339.0,927.0,1066.0,1250.0
113,126.96386404643486,-80.3885085008354,0.08414494663946656,-0.04155884634223515,350.0,-4639.0,271.0,1476.0,247.0,980.0,296.0,462.0,339.0,927.0,1066.0,1250.0
114,126.82996372894362,-80.26031283475567,-0.0966487303161957,0.07886139530213404,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
115,126.87848951623943,-80.22835434303676,-0.019757219751973504,0.03668971648449736,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1065.0,1249.0
116,126.78681444552876,-80.16807457880137,-0.10492647669195794,0.06450364567787537,349.0,-4639.0,271.0,1473.0,247.0,978.0,296.0,461.0,338.0,925.0,1064.0,1248.0
117,126.73347705579465,-80.09208863380432,-0.13033335455781925,0.08441526263263738,349.0,-4639.0,271.0,1472.0,246.0,978.0,296.0,460.0,338.0,924.0,1064.0,1247.0
118,126.75786316187127,-80.15550715562723,-0.058317869752629786,0.03536446995921945,349.0,-4639.0,271.0,1473.0,246.0,978.0,296.0,461.0,338.0,924.0,1064.0,1248.0
119,126.67150973981985,-80.06952173316652,-0.11604511310695954,0.0629594033068136,349.0,-4640.0,271.0,1472.0,246.0,977.0,296.0,460.0,338.0,923.0,1063.0,1247.0
120,126.65842738052476,-80.03157065752245,-0.10920189607594406,0.054122584823735526,349.0,-4640.0,270.0,1471.0,246.0,977.0,296.0,460.0,338.0,923.0,1063.0,1247.0
121,126.8300117792036,-80.25924123345919,0.11830836953588379,-0.0925463831901975,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
122,126.8295105877793,-80.25743378168389,0.05737240766188757,-0.04639456548800296,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
123,126.89146601415659,-80.39722037565234,0.1281531416684764,-0.10550617391601214,350.0,-4639.0,271.0,1475.0,247.0,980.0,296.0,462.0,338.0,926.0,1066.0,1250.0
124,126.86126145429176,-80.35459237110939,0.03395593683706569,-0.029855665494029224,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,462.0,338.0,926.0,1066.0,1249.0
125,126.86077689341377,-80.35514684380004,0.01635702420144383,-0.022439030172616753,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,462.0,338.0,926.0,1066.0,1249.0
126,126.84698703648961,-80.31174928335142,-0.009016834580805114,-0.011813792165716347,349.0,-4640.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
127,126.86117630906335,-80.35738881532711,3.534801081166161e-06,-0.040232110381980456,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,462.0,338.0,926.0,1066.0,1249.0
128,126.88559907377439,-80.30385534795613,0.0057858588980646275,-0.009529231102521345,349.0,-4639.0,271.0,1475.0,247.0,979.0,296.0,461.0,338.0,926.0,1066.0,1249.0
129,126.67110957203451,-80.20596333392214,-0.17448717999404287,0.10213939487687237,349.0,-4640.0,271.0,1472.0,247.0,978.0,296.0,461.0,338.0,924.0,1064.0,1247.0
130,126.7545167018768,-80.24921809591065,-0.03537930109977089,0.02893067061107711,349.0,-4640.0,271.0,1473.0,247.0,978.0,296.0,461.0,338.0,925.0,1065.0,1248.0
131,126.72095443644216,-80.21969555045942,-0.04306541148657849,0.04882026208024809,349.0,-4640.0,271.0,1473.0,247.0,978.0,296.0,461.0,338.0,924.0,1064.0,1248.0
132,126.82877209470033,-80.25793192001093,0.05343394063063638,0.003239100528445865,349.0,-4639.0,271.0,1474.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1249.0
133,126.78250693480686,-80.24351526574925,0.011798142696444656,0.036757248926485395,349.0,-4639.0,271.0,1473.0,247.0,979.0,296.0,461.0,338.0,925.0,1065.0,1248.0
134,126.699789885564,-80.20264272499189,-0.06768637445494247,0.062203267746593176,349.0,-4640.0,271.0,1472.0,247.0,978.0,296.0,461.0,338.0,924.0,1064.0,1248.0
135,126.65782786333699,-80.3438020149728,-0.006935639371671326,-0.002825334208440118,349.0,-4640.0,271.0,1473.0,247.0,978.0,295.0,461.0,338.0,924.0,1065.0,1248.0
136,126.6588961779332,-80.3425251643765,-0.02584310903605607,0.019052115461976563,349.0,-4640.0,271.0,1473.0,247.0,978.0,295.0,461.0,338.0,924.0,1065.0,1248.0
137,126.72688246042293,-80.45505164983788,0.08155519340194906,-0.04723289171479951,349.0,-4640.0,271.0,1474.0,247.0,979.0,295.0,462.0,338.0,925.0,1066.0,1249.0
138,126.71757125569678,-80.48145859163907,0.054435671169956096,-0.03558087555357851,350.0,-4640.0,271.0,1474.0,247.0,979.0,295.0,462.0,338.0,925.0,1066.0,1249.0
139,126.76051079240682,-80.58537201575145,0.0948798382600374,-0.07687901918301047,350.0,-4640.0,271.0,1475.0,248.0,980.0,295.0,462.0,338.0,926.0,1067.0,1249.0
140,126.76680654578173,-80.65419529772286,0.08144576005789839,-0.09061356303085424,350.0,-4640.0,272.0,1475.0,248.0,980.0,295.0,463.0,339.0,926.0,1067.0,1250.0
141,126.73180879159634,-80.81258010308026,0.0782443375161668,-0.09894578726112266,350.0,-4640.0,272.0,1476.0,248.0,981.0,294.0,463.0,339.0,926.0,1068.0,1250.0
142,126.82934718087243,-80.80143449136088,0.10340280676401817,-0.0961041114996384,350.0,-4640.0,272.0,1477.0,248.0,981.0,294.0,463.0,339.0,927.0,1068.0,1251.0
143,126.73243371253429,-80.81345919600844,-0.0006266362336419806,-0.034956404796892854,350.0,-4640.0,272.0,1476.0,248.0,981.0,294.0,463.0,339.0,926.0,1068.0,1250.0
144,126.82744081767056,-80.79910798138181,0.038909481574280425,-0.031694188105967414,350.0,-4640.0,272.0,1477.0,248.0,981.0,294.0,463.0,339.0,927.0,1068.0,1251.0
145,126.87743225256551,-80.734006825864,0.023976081982163406,-0.020508453779890856,350.0,-4640.0,272.0,1477.0,248.0,981.0,295.0,463.0,339.0,927.0,1068.0,1251.0
146,126.78960658852023,-80.58166550223005,-0.10492689998353093,0.0723557672203511,350.0,-4640.0,271.0,1475.0,248.0,980.0,295.0,462.0,338.0,926.0,1067.0,1250.0
147,126.79525053581006,-80.58459966056367,-0.05084746976860961,0.026830045375038067,350.0,-4640.0,271.0,1475.0,248.0,980.0,295.0,462.0,339.0,926.0,1067.0,1250.0
148,126.71999963066929,-80.47980235891136,-0.0795842914432089,0.07790345374680888,350.0,-4640.0,271.0,1474.0,247.0,979.0,295.0,462.0,338.0,925.0,1066.0,1249.0
149,126.63563246193678,-80.3944031656354,-0.15730502626636578,0.10222481353285892,349.0,-4640.0,271.0,1473.0,247.0,978.0,295.0,462.0,338.0,924.0,1065.0,1248.0
150,126.65929721677696,-80.3432016115138,-0.10388126912848367,0.07932257362016942,349.0,-4640.0,271.0,1473.0,247.0,978.0,295.0,461.0,338.0,924.0,1065.0,1248.0
151,126.66741799825164,-80.36177185895734,-0.043264887794216056,0.03156111391433166,349.0,-4640.0,271.0,1473.0,247.0,979.0,295.0,461.0,338.0,924.0,1065.0,1248.0
152,126.65824625941178,-80.34350468354627,-0.06964422149876777,0.01689347899484408,349.0,-4640.0,271.0,1473.0,247.0,978.0,295.0,461.0,338.0,924.0,1065.0,1248.0
