422767,0.640524694,-0.918376648,0.77132036
422768,1.46611821,-1.160481121,0.793678589
422769,1.870112639,-1.042050652,0.860569783
422770,1.644706883,-0.458875973,0.944043408
422771,1.276520488,0.880912152,1.056825727
422772,0.843716054,2.512900949,1.097457108
422773,0.731120302,4.180903952,1.057148967
422774,0.569748811,5.669319329,0.927702838
422775,0.154093553,6.950876558,0.752437857
422776,0.117228134,8.079305005,0.79620194
422777,0.505222504,9.02840915,0.765503927
422778,0.644530942,9.652121445,0.735831169
422779,0.340636323,9.905724672,0.711032152
422780,-0.475419915,9.44146656,0.75160725
422781,-1.163816603,7.414494235,0.788972313
422782,-0.945932318,3.281648582,0.786262232
422783,-0.155818801,-2.47477355,0.855378114
422784,0.820396217,-8.802831742,0.98840665
422785,2.646458631,-14.8621074,1.124041957
422786,4.873254283,-19.77360202,1.249567654
422787,6.889049965,-22.96205494,1.341498056
422788,8.516244755,-24.4143862,1.433732344
422789,9.690019739,-24.30962744,1.566570822
422790,10.40704436,-23.17450064,1.656582213
422791,10.79405553,-21.34096387,1.647721974
422792,10.96235127,-19.07656528,1.550839812
422793,11.0072491,-17.00167879,1.479174771
422794,11.06250981,-15.3928614,1.487609868
422795,10.93227384,-14.32281571,1.410450437
422796,10.90013512,-13.91832728,1.326052367
422797,10.99320956,-13.9768443,1.320999157
422798,11.14493945,-14.18404641,1.329787961
422799,11.6278976,-14.18867842,1.346023552
422800,12.66928976,-13.66111743,1.2775336
422801,14.46400012,-12.29113548,1.210696908
422802,17.10359761,-10.10850429,1.120307057
422803,20.57340825,-7.516877179,0.945429328
422804,24.47287063,-4.6409571,0.708828607
422805,28.37299598,-1.306248005,0.474499601
422806,31.60185007,2.267637806,0.269656957
422807,33.57178456,5.474926115,0.1185185
422808,34.14256593,7.675881455,0.067760355
422809,33.68805543,8.478998643,0.144271735
422810,33.10407114,8.651251476,0.05088374
422811,32.34760788,8.836613813,-0.038460195
422812,31.18395958,9.007179947,-0.14453156
422813,29.95305577,9.174413094,-0.154661665
422814,29.09272716,9.324537392,-0.253249647
422815,28.38735136,9.369112468,-0.194230108
422816,27.90195571,9.353433751,-0.096034084
422817,27.5875089,9.492285503,-0.012204821
422818,27.32245609,9.675134334,0.029302019
422819,26.92426381,9.812656647,0.129125321
422820,26.3737821,9.884999003,0.219638484
422821,25.70171014,9.783198096,0.288831159
422822,24.64652173,9.143175672,0.271998002
422823,23.13178219,7.826032589,0.267720841
422824,21.22286001,5.911594585,0.292846359
422825,18.81172971,3.819744501,0.240458112
422826,16.03322635,2.14445392,0.313607919
422827,13.30272548,1.279986348,0.314637209
422828,10.87339412,0.976161044,0.227175531
422829,9.157741566,0.953955463,0.160174435
422830,8.141532903,1.309357297,0.084976385
422831,7.709810573,1.656624713,-0.029595841
422832,7.727405299,2.184222885,-0.065280948
422833,7.872633227,2.497502232,-0.082147153
422834,7.872978297,2.491321837,-0.067975645
422835,7.89268991,2.479665393,-0.046835068
422836,7.897975613,2.483993424,-0.022287446
422837,7.892865047,2.485920405,-0.011095019
422838,7.888489823,2.48494206,-0.010309168
422839,7.893305731,2.483901838,0.00381277
